819 2 2019-04-25T08:18:18.002869 20.83990
790 2 2019-04-25T08:18:58.999669 20.73450
756 2 2019-04-25T08:19:38.000624 20.97750
716 2 2019-04-25T08:20:17.001620 20.82410
717 2 2019-04-25T08:20:56.996173 21.01650
718 2 2019-04-25T08:21:36.999376 20.91980
757 2 2019-04-25T08:22:16.000331 20.83560
791 2 2019-04-25T08:22:56.003534 20.78920
821 2 2019-04-25T08:23:34.002241 21.01770
792 2 2019-04-25T08:24:13.996794 20.77920
758 2 2019-04-25T08:24:52.997749 21.12520
719 2 2019-04-25T08:25:31.998704 20.87200
823 2 2019-04-25T08:26:17.998093 21.00780
846 2 2019-04-25T08:26:55.996800 20.83690
824 2 2019-04-25T08:27:40.000303 20.68620
795 2 2019-04-25T08:28:19.001299 21.08850
848 2 2019-04-25T08:29:02.996152 20.41800
825 2 2019-04-25T08:29:41.997107 20.90410
796 2 2019-04-25T08:30:20.998062 20.81600
587 2 2019-04-25T08:31:17.002546 20.69110
635 2 2019-04-25T08:31:56.003501 20.84220
681 2 2019-04-25T08:32:34.995847 20.70340
682 2 2019-04-25T08:33:14.999050 20.82510
683 2 2019-04-25T08:33:55.002252 20.61380
684 2 2019-04-25T08:34:34.003208 20.68270
726 2 2019-04-25T08:35:13.004163 20.66450
765 2 2019-04-25T08:35:51.996468 20.75500
766 2 2019-04-25T08:36:33.001918 20.63600
827 2 2019-04-25T08:37:15.000966 20.67720
798 2 2019-04-25T08:37:54.001922 20.93360
764 2 2019-04-25T08:38:33.002877 20.83120
725 2 2019-04-25T08:39:12.003832 20.99900
763 2 2019-04-25T08:39:50.996177 20.98540
797 2 2019-04-25T08:40:29.997133 21.00070
826 2 2019-04-25T08:41:08.998088 20.89500
848 2 2019-04-25T08:41:49.001291 20.39880
825 2 2019-04-25T08:42:28.002246 20.88210
796 2 2019-04-25T08:43:07.003201 20.99380
824 2 2019-04-25T08:43:49.002249 20.75720
847 2 2019-04-25T08:44:28.003204 20.85500
846 2 2019-04-25T08:45:11.998098 20.90820
822 2 2019-04-25T08:45:53.003508 20.99550
823 2 2019-04-25T08:46:35.996153 20.95060
794 2 2019-04-25T08:47:14.997109 21.06900
795 2 2019-04-25T08:47:56.002559 21.14210
761 2 2019-04-25T08:48:35.003514 20.86360
762 2 2019-04-25T08:49:16.000315 21.13490
722 2 2019-04-25T08:49:56.997115 20.89480
723 2 2019-04-25T08:50:37.000318 21.03630
680 2 2019-04-25T08:51:16.001273 20.90420
679 2 2019-04-25T08:51:55.995826 21.06540
634 2 2019-04-25T08:52:38.003524 20.76880
633 2 2019-04-25T08:53:17.998077 20.81010
587 2 2019-04-25T09:04:04.995855 20.42470
684 2 2019-04-25T09:09:24.001930 20.44890
726 2 2019-04-25T09:10:03.996482 20.65130
765 2 2019-04-25T09:10:42.003840 20.84020
766 2 2019-04-25T09:11:23.000641 20.88890
827 2 2019-04-25T09:12:04.999689 20.77790
798 2 2019-04-25T09:12:44.000644 20.99950
764 2 2019-04-25T09:13:23.001599 20.89810
797 2 2019-04-25T09:14:02.002554 21.09030
826 2 2019-04-25T09:14:41.997107 20.96510
848 2 2019-04-25T09:15:20.998062 20.54510
825 2 2019-04-25T09:16:01.001265 21.06360
847 2 2019-04-25T09:16:41.998065 20.61500
795 2 2019-04-25T09:17:23.997113 21.13450
632 2 2019-04-25T09:18:36.002879 21.02090
632 1 2019-04-25T09:21:10.002244 20.95980
584 2 2019-04-25T09:23:41.997115 20.88150
584 1 2019-04-25T09:26:11.996140 20.90950
677 2 2019-04-25T09:28:46.004156 21.09930
