1504 2 2020-01-06T04:05:13.004163 18.82010
566 2 2020-01-06T06:04:44.999058 19.15880
515 2 2020-01-06T06:05:24.000013 19.05980
516 2 2020-01-06T06:06:03.000968 18.93170
566 2 2020-01-06T06:08:45.000975 18.86050
516 2 2020-01-06T06:10:11.003526 18.76150
515 2 2020-01-06T06:14:10.996792 18.71410
566 2 2020-01-06T06:15:31.003198 18.92200
566 2 2020-01-06T06:16:10.004153 19.18280
516 2 2020-01-06T06:17:28.999661 19.13210
516 2 2020-01-06T06:20:54.000963 18.97130
516 2 2020-01-06T06:22:12.002874 19.01900
516 2 2020-01-06T06:22:51.003829 19.05740
515 2 2020-01-06T06:23:29.996174 19.07990
515 2 2020-01-06T06:24:08.997129 19.02600
515 2 2020-01-06T06:25:30.999340 19.16980
515 2 2020-01-06T06:26:54.003839 19.34690
566 2 2020-01-06T06:27:32.996144 19.41180
516 2 2020-01-06T06:28:11.997139 19.18910
566 2 2020-01-06T06:29:29.999050 19.26560
516 2 2020-01-06T06:30:09.000005 18.86700
516 2 2020-01-06T06:30:48.000960 18.52280
516 2 2020-01-06T06:31:25.999668 18.82540
566 2 2020-01-06T06:32:05.000623 19.34200
566 2 2020-01-06T06:33:28.998719 19.04420
566 2 2020-01-06T06:34:06.997426 18.86480
515 2 2020-01-06T06:35:33.000018 18.76260
566 2 2020-01-06T06:36:55.995826 18.51230
516 2 2020-01-06T06:37:34.003184 18.61550
566 2 2020-01-06T06:38:13.004179 18.64280
516 2 2020-01-06T06:38:51.996484 18.72030
515 2 2020-01-06T06:39:31.999687 18.83930
515 2 2020-01-06T06:40:09.998395 18.84060
516 2 2020-01-06T06:41:30.998398 18.69670
566 2 2020-01-06T06:44:08.998064 18.57610
566 2 2020-01-06T06:45:37.998708 18.64920
516 2 2020-01-06T06:49:05.998062 19.38360
566 2 2020-01-06T06:49:44.999058 19.02460
566 2 2020-01-06T06:54:35.000623 18.83870
516 2 2020-01-06T06:57:14.002577 18.99270
515 2 2020-01-06T06:57:53.003532 19.02100
516 2 2020-01-06T06:59:14.003535 19.40130
566 2 2020-01-06T06:59:52.995840 19.37300
516 2 2020-01-06T07:00:31.003198 18.95580
516 2 2020-01-06T07:01:55.001294 18.75310
566 2 2020-01-06T07:02:34.002249 18.64100
515 2 2020-01-06T07:05:17.998061 19.28190
515 2 2020-01-06T07:05:55.996808 19.46270
516 2 2020-01-06T07:06:36.000011 19.30630
