,nightdate,jd,field,rcid,nalertpackets,programid,expid,fid,scimaglim,diffmaglim,seeing,difffwhm,exptime,status,exitcode,ra0,Dec-00
60033,2023-09-22T02:39:57.001,2460209.6110764,674,0,130,2,245511107,2,18.369999999999997,18.23035,3.1545,3.4494249999999997,30,1,17,204.02993,33.35
60034,2023-09-22T02:40:37.004,2460209.6115394,628,0,156,2,245511153,2,18.705,18.319499999999998,2.80975,3.1448650000000002,30,1,26,210.95429,26.15
60035,2023-09-22T02:41:18.001,2460209.6120139,580,0,122,2,245511201,2,18.81,18.4783,3.0416,3.3679,30,1,18,216.23608,18.95
60036,2023-09-22T02:41:58.998,2460209.6124884,529,0,353,2,245511248,2,18.43,18.15435,3.18135,3.480395,30,1,24,215.12533,11.75
60037,2023-09-22T02:42:40.003,2460209.612963,478,0,362,2,245511296,2,18.75,18.415,2.99505,3.3311349999999997,30,1,9,219.61711,4.55
60038,2023-09-22T02:43:26.996,2460209.6135069,674,0,406,2,245511350,2,18.445,18.25205,3.46725,3.713905,30,1,19,204.02993,33.35
60039,2023-09-22T02:44:08.002,2460209.6139815,628,0,513,2,245511398,2,18.87,18.56475,2.77405,3.1338,30,1,22,210.95429,26.15
60040,2023-09-22T02:44:47.996,2460209.6144444,580,0,213,2,245511444,2,18.97,18.568849999999998,3.1658,3.468595,30,1,15,216.23608,18.95
60041,2023-09-22T02:45:29.002,2460209.614919,529,0,350,2,245511491,2,18.59,18.333,3.5157,3.7713,30,1,23,215.12533,11.75
60042,2023-09-22T02:46:09.998,2460209.6153935,478,0,1745,2,245511539,2,18.009999999999998,17.7255,3.3911,3.67288,30,1,14,219.61711,4.55
60043,2023-09-22T02:46:57.000,2460209.6159375,674,0,52,2,245511593,2,19.185000000000002,18.784,3.4923,3.7587099999999998,30,1,25,204.02993,33.35
60044,2023-09-22T02:47:37.003,2460209.6164005,628,0,121,2,245511640,2,19.595,19.041150000000002,2.79495,3.118645,30,1,16,210.95429,26.15
60045,2023-09-22T02:48:18.000,2460209.616875,580,0,191,2,245511687,2,19.53,19.0441,2.93785,3.2621700000000002,30,1,13,216.23608,18.95
60046,2023-09-22T02:48:58.997,2460209.6173495,529,0,119,2,245511734,2,18.97,18.61975,3.64485,3.903775,30,1,24,215.12533,11.75
60047,2023-09-22T02:49:40.002,2460209.6178241,478,0,289,2,245511782,2,18.98,18.6292,3.531,3.76291,30,1,10,219.61711,4.55
60048,2023-09-22T02:50:27.997,2460209.6183796,674,0,80,2,245511837,2,19.535,19.036749999999998,3.08225,3.3509849999999997,30,1,24,204.02993,33.35
60049,2023-09-22T02:51:08.001,2460209.6188426,628,0,106,2,245511884,2,19.52,19.0576,3.3123,3.5770549999999997,30,1,16,210.95429,26.15
60050,2023-09-22T02:51:48.997,2460209.6193171,580,0,89,2,245511931,2,19.525,19.0786,3.37215,3.601645,30,1,17,216.23608,18.95
60051,2023-09-22T02:52:30.003,2460209.6197917,529,0,198,2,245511979,2,19.34,18.91195,3.2428,3.54157,30,1,9,215.12533,11.75
60052,2023-09-22T02:53:11.000,2460209.6202662,478,0,721,2,245512026,2,18.975,18.5514,3.16365,3.46404,30,1,14,219.61711,4.55
60053,2023-09-22T02:53:58.001,2460209.6208102,674,0,85,2,245512081,2,19.455,19.034550000000003,3.4655500000000004,3.69773,30,1,25,204.02993,33.35
60054,2023-09-22T02:54:38.998,2460209.6212847,628,0,105,2,245512128,2,19.585,19.13095,3.38565,3.63917,30,1,12,210.95429,26.15
60055,2023-09-22T02:55:20.004,2460209.6217593,580,0,95,2,245512175,2,19.4,18.995649999999998,3.5883000000000003,3.81955,30,1,15,216.23608,18.95
60056,2023-09-22T02:55:59.998,2460209.6222222,529,0,643,2,245512222,2,19.08,18.8244,3.66645,3.902965,30,1,16,215.12533,11.75
60057,2023-09-22T02:56:41.004,2460209.6226968,478,0,1637,2,245512269,2,18.33,17.9197,3.0923499999999997,3.3866,30,1,10,219.61711,4.55
60058,2023-09-22T02:57:30.001,2460209.6232639,718,0,99,2,245512326,2,20.064999999999998,19.452350000000003,2.8577,3.15989,30,1,15,209.48363,40.55
60059,2023-09-22T02:58:10.998,2460209.6237384,676,0,126,2,245512373,2,20.12,19.524700000000003,2.7944,3.146875,30,1,5,219.7365,33.35
60060,2023-09-22T02:58:52.997,2460209.6242245,581,0,722,2,245512422,2,19.795,19.18745,2.70025,3.04695,30,1,9,223.50463,18.95
60061,2023-09-22T02:59:34.996,2460209.6247106,479,0,496,2,245512471,2,18.54,18.076749999999997,3.2152,3.3921900000000003,30,1,14,226.45889,4.55
60062,2023-09-22T03:00:25.004,2460209.6252894,718,0,178,2,245512528,2,19.67,19.21935,3.4575,3.694315,30,1,10,209.48363,40.55
60063,2023-09-22T03:01:06.001,2460209.6257639,676,0,606,2,245512576,2,18.755000000000003,18.260350000000003,3.6009,3.820375,30,1,9,219.7365,33.35
60064,2023-09-22T03:01:48.000,2460209.62625,581,0,467,2,245512625,2,18.765,18.26925,3.2537000000000003,3.53711,30,1,12,223.50463,18.95
60065,2023-09-22T03:02:29.999,2460209.6267361,479,0,2035,2,245512673,2,17.93,17.6612,3.5791,3.80464,30,1,13,226.45889,4.55
60066,2023-09-22T03:03:19.999,2460209.6273148,718,0,720,2,245512731,2,19.52,19.1559,3.5557,3.79134,30,1,16,209.48363,40.55
60067,2023-09-22T03:04:01.004,2460209.6277894,676,0,130,2,245512778,2,19.92,19.38275,2.97605,3.3025700000000002,30,1,8,219.7365,33.35
60068,2023-09-22T03:04:43.003,2460209.6282755,581,0,554,2,245512827,2,19.020000000000003,18.4665,3.0502000000000002,3.322585,30,1,7,223.50463,18.95
60069,2023-09-22T03:05:25.002,2460209.6287616,479,0,1779,2,245512876,2,17.5,17.094,3.3152,3.62093,30,1,10,226.45889,4.55
60070,2023-09-22T03:06:15.002,2460209.6293403,718,0,98,2,245512934,2,19.91,19.387900000000002,3.1442,3.41908,30,1,9,209.48363,40.55
60071,2023-09-22T03:06:55.999,2460209.6298148,676,0,124,2,245512981,2,19.89,19.40085,3.16905,3.43107,30,1,10,219.7365,33.35
60072,2023-09-22T03:07:37.998,2460209.6303009,581,0,2044,2,245513030,2,17.81,17.2761,3.1328,3.43842,30,1,7,223.50463,18.95
60073,2023-09-22T03:08:19.997,2460209.630787,479,1,963,2,245513078,2,16.63,16.40925,3.92685,4.1317,30,1,25,226.45889,4.55
60074,2023-09-22T03:09:09.996,2460209.6313657,718,1,1387,2,245513136,2,18.82,18.3059,3.1024,3.3866,30,1,10,209.48363,40.55
60075,2023-09-22T03:09:51.002,2460209.6318403,676,0,1851,2,245513184,2,17.24,16.7153,2.9882,3.31498,30,1,3,219.7365,33.35
60076,2023-09-22T03:10:33.001,2460209.6323264,581,0,561,2,245513232,2,18.32,17.9134,3.5007,3.7788250000000003,30,1,12,223.50463,18.95
60077,2023-09-22T03:11:13.998,2460209.6328009,479,0,718,2,245513280,2,18.875,18.5296,3.4684999999999997,3.73258,30,1,12,226.45889,4.55
60078,2023-09-22T03:14:25.996,2460209.6350231,285,0,4204,1,245513502,1,18.035,17.7265,3.4316500000000003,3.69944,30,1,18,294.62275,-24.25
60079,2023-09-22T03:15:07.001,2460209.6354977,335,0,4207,1,245513549,1,18.979999999999997,18.759700000000002,3.08605,3.3603899999999998,30,1,0,290.80782,-17.05
60080,2023-09-22T03:15:47.998,2460209.6359722,334,0,3586,1,245513597,1,17.15,16.90255,3.27245,3.52728,30,1,18,283.72589,-17.05
60081,2023-09-22T03:16:28.001,2460209.6364352,384,0,3062,1,245513643,1,17.67,17.41805,3.0603,3.3339749999999997,30,1,10,280.61059,-9.85
60082,2023-09-22T03:17:08.998,2460209.6369097,383,0,9,1,245513690,1,-1005.57,-1006.06,3.0439,3.35098,30,0,43,273.55117,-9.85
60083,2023-09-22T03:17:50.004,2460209.6373843,434,0,2214,1,245513738,1,17.37,17.0861,3.3767,3.61045,30,1,16,270.24,-2.65
60084,2023-09-22T03:18:29.998,2460209.6378472,433,0,3453,1,245513784,1,18.4,18.02365,3.0795,3.353805,30,1,0,263.15,-2.65
60085,2023-09-22T03:19:12.999,2460209.6383449,431,0,2088,1,245513834,1,19.445,19.15195,3.44355,3.69346,30,1,0,248.97,-2.65
60086,2023-09-22T03:19:53.996,2460209.6388194,483,0,5394,1,245513881,1,19.23,18.9111,3.14055,3.4209300000000002,30,1,0,253.826,4.55
60087,2023-09-22T03:20:35.002,2460209.639294,535,0,3867,1,245513929,1,19.8,19.33065,2.8714500000000003,3.16887,30,1,0,256.976,11.75
60088,2023-09-22T03:21:15.998,2460209.6397685,534,0,433,2,245513976,1,20.03,19.6433,3.22425,3.472235,30,1,0,250.00089,11.75
60089,2023-09-22T03:21:56.002,2460209.6402315,482,0,2621,1,245514023,1,19.505,19.12245,3.535,3.7645850000000003,30,1,5,246.98422,4.55
60090,2023-09-22T03:22:36.998,2460209.640706,534,0,1343,1,245514070,1,19.905,19.54345,3.4011,3.5893949999999997,30,1,5,250.00089,11.75
60091,2023-09-22T03:23:18.004,2460209.6411806,585,0,1256,2,245514118,1,20.17,19.73135,3.0971,3.373525,30,1,3,252.57882,18.95
60092,2023-09-22T03:23:59.001,2460209.6416551,633,0,1559,2,245514165,1,19.95,19.368650000000002,2.9898,3.27858,30,1,1,248.36286,26.15
60093,2023-09-22T03:24:39.004,2460209.6421181,680,0,580,2,245514211,1,19.965,19.402,3.0839999999999996,3.345325,30,1,0,251.14964,33.35
60094,2023-09-22T03:25:20.001,2460209.6425926,724,0,971,1,245514259,1,20.01,19.5368,3.24665,3.479505,30,1,0,261.18452,40.55
60095,2023-09-22T03:26:00.997,2460209.6430671,762,0,259,2,245514306,1,20.175,19.52835,2.91685,3.168875,30,1,4,253.598,47.75
60096,2023-09-22T03:26:42.003,2460209.6435417,796,0,269,2,245514354,1,20.13,19.55105,3.18605,3.39684,30,1,4,257.79854,54.95
60097,2023-09-22T03:27:24.002,2460209.6440278,847,0,206,1,245514402,1,20.11,19.6097,3.6022499999999997,3.767085,30,1,4,248.57143,69.35
60098,2023-09-22T03:28:04.999,2460209.6445023,825,0,252,2,245514450,1,20.225,19.6692,3.1950000000000003,3.43107,30,1,1,260.0,62.15
60099,2023-09-22T03:28:50.998,2460209.6450347,798,0,579,1,245514503,1,20.435000000000002,19.98285,3.21035,3.43567,30,1,0,279.99351,54.95
60100,2023-09-22T03:29:31.001,2460209.6454977,764,0,603,1,245514549,1,20.55,20.06405,2.9189,3.170865,30,1,0,273.14738,47.75
60101,2023-09-22T03:30:11.998,2460209.6459722,763,0,375,1,245514597,1,20.46,19.8686,2.8714,3.16189,30,1,0,263.37269,47.75
60102,2023-09-22T03:31:35.996,2460209.6469444,287,0,5622,1,245514694,1,18.075,17.645699999999998,3.51375,3.75955,30,1,10,309.40889,-24.25
60103,2023-09-22T03:32:18.004,2460209.6474306,336,0,7290,1,245514743,1,18.595,18.358150000000002,3.58175,3.7863350000000002,30,1,3,297.88975,-17.05
60104,2023-09-22T03:32:57.998,2460209.6478935,386,0,1770,1,245514789,1,19.92,19.7363,3.2626999999999997,3.4786,30,1,0,294.70896,-9.85
