,nightdate,jd,field,rcid,nalertpackets,programid,expid,fid,scimaglim,diffmaglim,seeing,difffwhm,exptime,status,exitcode,ra0,Dec-00
56970,2023-09-17T02:46:58.002,2460204.6159491,529,0,83,2,245011594,2,19.525,18.83305,2.0369,2.51559,30,1,20,215.12533,11.75
56971,2023-09-17T02:47:38.999,2460204.6164236,579,0,75,2,245011642,2,19.75,18.9277,1.7334,2.2547800000000002,30,1,19,208.96753,18.95
56972,2023-09-17T02:48:19.002,2460204.6168866,628,0,74,2,245011688,2,20.07,19.209249999999997,1.76395,2.290905,30,1,20,210.95429,26.15
56973,2023-09-17T02:48:59.999,2460204.6173611,674,0,34,2,245011736,2,20.04,19.184,1.8068,2.34135,30,0,33,204.02993,33.35
56974,2023-09-17T02:49:40.996,2460204.6178356,627,0,76,2,245011783,2,19.884999999999998,19.049300000000002,1.8491499999999998,2.34135,30,1,25,203.47257,26.15
56975,2023-09-17T02:50:23.004,2460204.6183218,529,0,85,2,245011832,2,20.064999999999998,19.2102,1.8088000000000002,2.34,30,1,14,215.12533,11.75
56976,2023-09-17T02:51:04.000,2460204.6187963,579,0,61,2,245011879,2,20.075,19.1928,1.81925,2.326465,30,1,27,208.96753,18.95
56977,2023-09-17T02:51:44.004,2460204.6192593,628,0,53,2,245011925,2,20.49,19.5578,1.6149499999999999,2.19517,30,0,26,210.95429,26.15
56978,2023-09-17T02:52:26.003,2460204.6197454,674,0,30,2,245011974,2,20.41,19.488,1.7795,2.334595,30,0,34,204.02993,33.35
56979,2023-09-17T02:53:05.997,2460204.6202083,627,0,121,2,245012020,2,20.26,19.340249999999997,1.78335,2.307385,30,1,28,203.47257,26.15
56980,2023-09-17T02:53:47.996,2460204.6206944,529,0,96,2,245012069,2,20.345,19.46515,1.82325,2.34943,30,1,15,215.12533,11.75
56981,2023-09-17T02:54:29.002,2460204.621169,579,0,84,2,245012116,2,20.405,19.47705,1.7366000000000001,2.26735,30,1,18,208.96753,18.95
56982,2023-09-17T02:55:09.998,2460204.6216435,628,0,63,2,245012164,2,20.72,19.770899999999997,1.6384500000000002,2.21094,30,0,27,210.95429,26.15
56983,2023-09-17T02:55:50.002,2460204.6221065,674,0,22,2,245012210,2,20.63,19.678350000000002,1.765,2.334595,30,0,39,204.02993,33.35
56984,2023-09-17T02:56:30.998,2460204.622581,627,0,39,2,245012258,2,20.445,19.51215,1.81455,2.35345,30,0,32,203.47257,26.15
56985,2023-09-17T02:57:12.997,2460204.6230671,529,0,92,2,245012306,2,20.53,19.63525,1.8805,2.38544,30,1,16,215.12533,11.75
56986,2023-09-17T02:57:54.003,2460204.6235417,579,0,55,2,245012354,2,20.53,19.60555,1.8426,2.3548,30,1,26,208.96753,18.95
56987,2023-09-17T02:58:35.000,2460204.6240162,628,0,62,2,245012401,2,20.8,19.8891,1.77215,2.31831,30,0,26,210.95429,26.15
56988,2023-09-17T02:59:15.003,2460204.6244792,674,0,2,2,245012447,2,20.744999999999997,19.8168,1.7868,2.358815,30,0,43,204.02993,33.35
56989,2023-09-17T02:59:56.000,2460204.6249537,627,0,244,2,245012495,2,20.36,19.5206,2.20965,2.65484,30,0,32,203.47257,26.15
56990,2023-09-17T03:00:37.999,2460204.6254398,529,0,103,2,245012543,2,20.56,19.69965,2.0281000000000002,2.50805,30,1,12,215.12533,11.75
56991,2023-09-17T03:01:19.004,2460204.6259144,579,0,49,2,245012591,2,20.54,19.64555,2.06705,2.5306100000000002,30,1,30,208.96753,18.95
56992,2023-09-17T03:02:00.001,2460204.6263889,628,0,44,2,245012638,2,20.875,19.969250000000002,1.8269,2.35614,30,0,29,210.95429,26.15
56993,2023-09-17T03:02:40.004,2460204.6268519,674,0,8,2,245012685,2,20.72,19.8258,1.9605000000000001,2.46615,30,0,43,204.02993,33.35
56994,2023-09-17T03:03:21.001,2460204.6273264,627,0,42,2,245012732,2,20.435000000000002,19.6214,2.2201,2.65246,30,0,32,203.47257,26.15
56995,2023-09-17T03:04:05.998,2460204.6278472,530,0,165,2,245012784,2,20.96,20.090049999999998,1.85155,2.3827949999999998,30,1,5,222.10044,11.75
56996,2023-09-17T03:04:46.001,2460204.6283102,581,0,144,2,245012831,2,21.24,20.279049999999998,1.63875,2.26735,30,1,6,223.50463,18.95
56997,2023-09-17T03:05:26.998,2460204.6287847,629,0,93,2,245012878,2,21.14,20.19415,1.82865,2.3721699999999997,30,1,21,218.436,26.15
56998,2023-09-17T03:06:08.997,2460204.6292708,718,0,14,2,245012927,2,21.01,20.1126,1.92605,2.46743,30,0,40,209.48363,40.55
56999,2023-09-17T03:06:55.999,2460204.6298148,530,0,187,2,245012981,2,21.025,20.1214,1.79245,2.3588199999999997,30,1,4,222.10044,11.75
57000,2023-09-17T03:07:37.004,2460204.6302894,581,0,180,2,245013028,2,21.26,20.32545,1.6798000000000002,2.290905,30,1,3,223.50463,18.95
57001,2023-09-17T03:08:16.999,2460204.6307523,629,0,93,2,245013075,2,21.2,20.2696,1.7231,2.3114850000000002,30,1,21,218.436,26.15
57002,2023-09-17T03:08:58.998,2460204.6312384,718,0,17,2,245013123,2,21.07,20.1418,1.8801999999999999,2.44816,30,0,40,209.48363,40.55
57003,2023-09-17T03:09:47.002,2460204.631794,530,0,155,2,245013179,2,21.07,20.16715,1.7978,2.35748,30,1,6,222.10044,11.75
57004,2023-09-17T03:10:26.996,2460204.6322569,581,0,158,2,245013225,2,21.26,20.3229,1.6660499999999998,2.28538,30,1,7,223.50463,18.95
57005,2023-09-17T03:11:08.002,2460204.6327315,629,0,78,2,245013273,2,21.21,20.286949999999997,1.712,2.307385,30,1,24,218.436,26.15
57006,2023-09-17T03:11:50.001,2460204.6332176,718,0,12,2,245013321,2,21.08,20.1538,1.91055,2.44945,30,0,40,209.48363,40.55
57007,2023-09-17T03:12:37.002,2460204.6337616,530,0,155,2,245013376,2,21.03,20.1507,1.9094,2.43393,30,1,9,222.10044,11.75
57008,2023-09-17T03:13:17.999,2460204.6342361,581,0,173,2,245013423,2,21.26,20.321,1.733,2.31967,30,1,5,223.50463,18.95
57009,2023-09-17T03:13:58.002,2460204.6346991,629,0,85,2,245013469,2,21.24,20.27475,1.7374,2.31967,30,0,24,218.436,26.15
57010,2023-09-17T03:14:40.001,2460204.6351852,718,0,4,2,245013518,2,21.18,20.2189,1.7555,2.35748,30,0,42,209.48363,40.55
