,nightdate,jd,field,rcid,nalertpackets,programid,expid,fid,scimaglim,diffmaglim,seeing,difffwhm,exptime,status,exitcode,ra0,Dec-00
5824,2023-06-02T04:06:03.997,2460097.6708796,616,0,256,2,234317087,2,19.7,19.0295,2.1613499999999997,2.620115,30,1,5,121.17371,26.15
5825,2023-06-02T04:06:45.003,2460097.6713542,663,0,195,2,234317135,2,19.630000000000003,18.989800000000002,2.2295499999999997,2.72643,30,1,4,117.64379,33.35
5826,2023-06-02T04:07:24.997,2460097.6718171,707,0,170,2,234317181,2,19.675,19.02265,2.193,2.710165,30,1,4,114.69867,40.55
5827,2023-06-02T04:08:06.003,2460097.6722917,747,0,183,2,234317229,2,19.68,19.0197,2.1776,2.66434,30,1,5,110.12762,47.75
5828,2023-06-02T04:08:48.002,2460097.6727778,662,0,178,2,234317277,2,19.005000000000003,18.6022,2.75495,3.1095249999999997,30,1,4,109.7905,33.35
5829,2023-06-02T04:09:28.999,2460097.6732523,616,0,248,2,234317325,2,19.67,19.019750000000002,2.1765999999999996,2.6938050000000002,30,1,6,121.17371,26.15
5830,2023-06-02T04:10:10.004,2460097.6737269,663,0,203,2,234317372,2,19.825,19.11805,1.96445,2.5492600000000003,30,1,2,117.64379,33.35
5831,2023-06-02T04:10:51.001,2460097.6742014,707,0,170,2,234317420,2,19.77,19.0787,2.10945,2.648885,30,1,5,114.69867,40.55
5832,2023-06-02T04:11:31.998,2460097.6746759,747,0,169,2,234317467,2,19.775,19.0738,2.0867500000000003,2.620115,30,1,4,110.12762,47.75
5833,2023-06-02T04:12:13.997,2460097.675162,662,0,155,2,234317516,2,18.94,18.5961,2.7139,3.08403,30,1,3,109.7905,33.35
5834,2023-06-02T04:12:55.996,2460097.6756481,708,0,162,2,234317564,2,20.11,19.30605,1.9857,2.569,30,1,6,123.31548,40.55
5835,2023-06-02T04:13:37.001,2460097.6761227,748,0,165,2,234317612,2,20.2,19.35985,1.8306,2.49416,30,1,7,119.55231,47.75
5836,2023-06-02T04:14:17.998,2460097.6765972,708,0,155,2,234317659,2,20.195,19.34835,1.8644,2.4789250000000003,30,1,2,123.31548,40.55
5837,2023-06-02T04:14:58.001,2460097.6770602,748,0,144,2,234317706,2,20.095,19.28125,1.9801000000000002,2.58249,30,1,10,119.55231,47.75
5838,2023-06-02T04:15:40.000,2460097.6775463,708,0,116,2,234317754,2,20.05,19.2781,2.0571,2.617705,30,1,7,123.31548,40.55
5839,2023-06-02T04:16:20.004,2460097.6780093,748,0,160,2,234317800,2,20.105,19.3074,1.9917500000000001,2.582485,30,1,7,119.55231,47.75
5840,2023-06-02T04:17:01.000,2460097.6784838,708,0,150,2,234317848,2,20.1,19.3061,1.99315,2.57269,30,1,8,123.31548,40.55
5841,2023-06-02T04:17:41.997,2460097.6789583,748,0,164,2,234317895,2,20.13,19.314999999999998,1.9292,2.54057,30,1,4,119.55231,47.75
5842,2023-06-02T04:18:22.000,2460097.6794213,708,0,154,2,234317942,2,20.08,19.2802,2.05585,2.617705,30,1,5,123.31548,40.55
5843,2023-06-02T04:19:02.997,2460097.6798958,748,0,159,2,234317989,2,20.185000000000002,19.345950000000002,1.8319,2.49036,30,1,7,119.55231,47.75
5844,2023-06-02T04:20:43.999,2460097.6810648,318,0,145,1,234318106,2,20.06,19.2793,1.837,2.3946899999999998,30,1,5,171.15791,-17.05
5845,2023-06-02T04:21:25.004,2460097.6815394,367,0,175,1,234318153,2,20.19,19.3956,1.87625,2.41439,30,1,7,160.4365,-9.85
5846,2023-06-02T04:22:06.001,2460097.6820139,418,0,146,1,234318201,2,20.270000000000003,19.450650000000003,1.9423,2.4417,30,1,4,156.8,-2.65
5847,2023-06-02T04:22:46.998,2460097.6824884,469,0,272,1,234318248,2,20.455,19.6012,1.7675,2.32511,30,1,1,158.04111,4.55
5848,2023-06-02T04:23:27.001,2460097.6829514,468,0,232,1,234318295,2,20.435000000000002,19.5607,1.7553999999999998,2.301905,30,1,3,151.19933,4.55
5849,2023-06-02T04:24:07.998,2460097.6834259,519,0,265,1,234318342,2,20.365000000000002,19.512700000000002,1.7689,2.348085,30,1,2,143.12422,11.75
5850,2023-06-02T04:24:49.003,2460097.6839005,570,0,309,1,234318390,2,20.425,19.5409,1.89615,2.423525,30,1,1,145.05827,18.95
5851,2023-06-02T04:25:28.998,2460097.6843634,618,0,201,1,234318436,2,20.365000000000002,19.49445,1.8103500000000001,2.4091500000000003,30,1,4,136.13714,26.15
5852,2023-06-02T04:26:10.003,2460097.684838,666,0,187,1,234318483,2,20.564999999999998,19.6716,1.6856499999999999,2.3480749999999997,30,1,4,141.20364,33.35
5853,2023-06-02T04:26:51.000,2460097.6853125,710,0,193,1,234318531,2,20.64,19.681449999999998,1.64975,2.34135,30,1,4,140.54911,40.55
5854,2023-06-02T04:27:32.999,2460097.6857986,749,0,119,1,234318579,2,20.43,19.521749999999997,1.7402000000000002,2.440405,30,1,10,128.977,47.75
5855,2023-06-02T04:28:13.996,2460097.6862731,709,0,155,1,234318627,2,20.33,19.466450000000002,1.94,2.5243599999999997,30,1,6,131.9323,40.55
5856,2023-06-02T04:28:53.999,2460097.6867361,665,0,143,1,234318673,2,20.275,19.4307,1.9335499999999999,2.53809,30,1,8,133.35036,33.35
5857,2023-06-02T04:29:38.996,2460097.6872569,571,0,296,1,234318725,2,20.555,19.6744,1.7533500000000002,2.326455,30,1,0,152.11144,18.95
5858,2023-06-02T04:30:20.002,2460097.6877315,572,0,243,1,234318773,2,20.64,19.722700000000003,1.7208,2.28123,30,1,3,159.1646,18.95
5859,2023-06-02T04:31:10.001,2460097.6883102,473,0,271,2,234318831,2,20.37,19.5157,1.8862,2.3735,30,1,6,185.30822,4.71
5860,2023-06-02T04:31:54.998,2460097.688831,368,0,172,1,234318883,2,20.2,19.3938,1.8538999999999999,2.3880850000000002,30,1,4,167.50617,-9.85
5861,2023-06-02T04:32:36.004,2460097.6893056,419,0,233,1,234318930,2,20.38,19.5118,1.7785000000000002,2.36817,30,1,1,163.89,-2.65
5862,2023-06-02T04:33:22.003,2460097.689838,624,0,42,2,234318983,2,20.72,19.826999999999998,1.7325,2.288145,30,0,31,181.02743,26.15
5863,2023-06-02T04:34:03.000,2460097.6903125,671,0,22,2,234319031,2,20.89,19.92965,1.5404499999999999,2.19948,30,0,40,180.47007,33.35
5864,2023-06-02T04:34:46.001,2460097.6908102,573,0,727,3,234319081,2,21.25,20.935650000000003,1.9377,2.41308,300,1,0,166.21777,18.95
5865,2023-06-02T04:39:56.998,2460097.6944097,522,0,322,1,234319440,2,20.57,19.692999999999998,1.7311,2.30053,30,1,1,164.94956,11.75
5866,2023-06-02T04:40:39.999,2460097.6949074,520,0,347,1,234319490,2,20.335,19.51435,1.8678,2.40259,30,1,2,150.39933,11.75
5867,2023-06-02T04:41:21.998,2460097.6953935,620,0,184,1,234319539,2,20.585,19.69375,1.7622,2.35614,30,1,3,151.10057,26.15
5868,2023-06-02T04:42:02.002,2460097.6958565,667,0,145,1,234319585,2,20.55,19.6632,1.8402,2.382785,30,1,6,149.05693,33.35
5869,2023-06-02T04:42:42.998,2460097.696331,712,0,118,1,234319633,2,20.62,19.73035,1.88885,2.42873,30,1,13,157.78274,40.55
5870,2023-06-02T04:43:24.004,2460097.6968056,752,0,120,1,234319680,2,20.675,19.754550000000002,1.8226,2.40259,30,1,13,157.25108,47.75
5871,2023-06-02T04:44:05.001,2460097.6972801,711,0,125,1,234319728,2,20.58,19.6824,1.74675,2.38544,30,1,7,149.16593,40.55
5872,2023-06-02T04:44:45.997,2460097.6977546,751,0,146,1,234319775,2,20.585,19.68275,1.83675,2.42743,30,1,5,147.82638,47.75
5873,2023-06-02T04:45:31.003,2460097.6982755,841,0,342,3,234319827,2,21.13,20.8416,1.92935,2.344045,300,1,1,145.71429,69.42
5874,2023-06-02T04:51:00.999,2460097.7020949,757,0,435,3,234320209,2,21.475,21.132199999999997,1.89975,2.3251049999999998,300,1,2,204.72454,47.75
5875,2023-06-02T04:56:24.999,2460097.7058449,795,0,114,2,234320584,2,20.66,19.8016,1.7262,2.28537,30,1,10,246.70105,54.95
5876,2023-06-02T04:57:08.001,2460097.7063426,723,0,158,2,234320634,2,20.455,19.688299999999998,1.8523,2.38544,30,1,5,252.5677,40.55
5877,2023-06-02T04:57:48.997,2460097.7068171,722,0,111,2,234320681,2,20.675,19.817349999999998,1.60865,2.19373,30,1,14,243.95089,40.55
5878,2023-06-02T04:58:30.003,2460097.7072917,678,0,108,2,234320729,2,20.71,19.81765,1.57455,2.154515,30,1,13,235.44307,33.35
5879,2023-06-02T04:59:12.002,2460097.7077778,633,0,146,2,234320777,2,20.335,19.5866,1.9398499999999999,2.43393,30,1,4,248.36286,26.15
5880,2023-06-02T04:59:54.001,2460097.7082639,584,0,108,2,234320826,2,20.31,19.54825,1.7765,2.31149,30,1,10,245.31027,18.95
5881,2023-06-02T05:00:34.998,2460097.7087384,632,0,95,2,234320873,2,20.475,19.65435,1.7420499999999999,2.2715199999999998,30,1,14,240.88114,26.15
5882,2023-06-02T05:01:46.001,2460097.7095602,270,0,112,1,234320956,2,19.549999999999997,18.93865,2.0911,2.549245,30,1,12,184.96457,-24.25
5883,2023-06-02T05:02:26.998,2460097.7100347,269,0,126,1,234321003,2,19.41,18.866300000000003,2.2732,2.69146,30,1,7,177.67914,-24.25
5884,2023-06-02T05:03:11.002,2460097.710544,420,0,228,1,234321054,2,20.185000000000002,19.380699999999997,1.9722,2.47888,30,1,2,170.98,-2.65
5885,2023-06-02T05:03:51.998,2460097.7110185,470,0,268,1,234321101,2,20.36,19.5042,1.8595,2.33865,30,1,0,164.88289,4.55
5886,2023-06-02T05:04:32.002,2460097.7114815,523,0,181,1,234321148,2,20.545,19.6456,1.66055,2.23932,30,1,15,172.22467,11.75
5887,2023-06-02T05:05:18.001,2460097.7120139,526,0,576,3,234321201,2,21.075,20.7974,1.8856000000000002,2.35747,300,1,0,193.9,11.75
5888,2023-06-02T05:10:28.998,2460097.7156134,576,0,31,1,234321561,2,20.735,19.7946,1.5093999999999999,2.19373,30,0,36,187.38957,18.95
5889,2023-06-02T05:11:10.003,2460097.716088,526,0,117,1,234321608,2,20.555,19.6325,1.6836,2.246365,30,1,18,193.9,11.75
5890,2023-06-02T05:11:55.000,2460097.7166088,625,0,24,1,234321660,2,20.77,19.823,1.5740500000000002,2.18941,30,0,37,188.50914,26.15
5891,2023-06-02T05:12:38.002,2460097.7171065,623,0,59,1,234321710,2,20.67,19.7479,1.7074500000000001,2.27846,30,1,28,173.54571,26.15
5892,2023-06-02T05:13:18.998,2460097.717581,573,0,199,1,234321758,2,20.61,19.69425,1.64955,2.2673449999999997,30,1,4,166.21777,18.95
5893,2023-06-02T05:13:59.002,2460097.718044,621,0,172,1,234321804,2,20.585,19.657449999999997,1.71095,2.30053,30,1,9,158.58229,26.15
5894,2023-06-02T05:14:42.003,2460097.7185417,670,0,61,1,234321854,2,20.725,19.77195,1.68285,2.260375,30,1,27,172.61679,33.35
5895,2023-06-02T05:15:23.000,2460097.7190162,713,0,101,1,234321901,2,20.695,19.7774,1.69895,2.28953,30,1,15,166.39956,40.55
5896,2023-06-02T05:16:07.997,2460097.719537,755,0,44,1,234321953,2,20.77,19.826749999999997,1.8026,2.369505,30,0,30,185.52515,47.75
5897,2023-06-02T05:16:52.000,2460097.7200463,788,0,89,1,234322004,2,20.755000000000003,19.799999999999997,1.6675,2.284,30,1,20,169.45049,54.95
5898,2023-06-02T05:17:32.004,2460097.7205093,753,0,94,1,234322050,2,20.64,19.76195,1.8973499999999999,2.39205,30,1,16,166.67577,47.75
5899,2023-06-02T05:18:13.000,2460097.7209838,787,0,94,1,234322098,2,20.5,19.6583,1.9022000000000001,2.3960100000000004,30,1,17,158.52573,54.95
5900,2023-06-02T05:18:53.004,2460097.7214468,817,0,110,1,234322144,2,20.450000000000003,19.6045,1.9066999999999998,2.44687,30,1,10,153.33333,62.15
5901,2023-06-02T05:19:36.998,2460097.721956,750,0,108,1,234322195,2,20.215,19.37025,1.9474,2.555445,30,1,10,138.40169,47.75
5902,2023-06-02T05:20:18.004,2460097.7224306,785,0,112,1,234322243,2,20.205,19.42905,1.9989499999999998,2.471265,30,1,7,136.67622,54.95
5903,2023-06-02T05:20:59.001,2460097.7229051,840,0,144,1,234322290,2,20.24,19.41545,1.8941,2.42873,30,1,7,128.57143,69.35
5904,2023-06-02T05:21:39.997,2460097.7233796,859,0,155,1,234322337,2,20.215,19.43355,1.97975,2.48782,30,1,4,132.0,76.55
5905,2023-06-02T05:23:03.002,2460097.7243403,824,0,131,2,234322434,2,20.58,19.75365,1.88495,2.38014,30,1,14,246.66667,62.15
5906,2023-06-02T05:23:43.999,2460097.7248148,761,0,102,2,234322481,2,20.7,19.841250000000002,1.7294,2.22943,30,1,13,243.82331,47.75
5907,2023-06-02T05:24:25.004,2460097.7252894,762,0,114,2,234322528,2,20.63,19.79735,1.69535,2.27569,30,1,13,253.598,47.75
5908,2023-06-02T05:25:07.003,2460097.7257755,825,0,161,2,234322577,2,20.64,19.7849,1.67515,2.29228,30,1,4,260.0,62.15
5909,2023-06-02T05:25:57.003,2460097.7263542,679,0,91,2,234322635,2,20.61,19.75535,1.6975500000000001,2.25338,30,1,16,243.29636,33.35
5910,2023-06-02T05:26:38.000,2460097.7268287,680,0,165,2,234322682,2,20.6,19.76475,1.68865,2.3114850000000002,30,1,8,251.14964,33.35
5911,2023-06-02T05:27:18.996,2460097.7273032,681,0,157,2,234322730,2,20.49,19.76195,1.69245,2.25618,30,1,5,259.00293,33.35
5912,2023-06-02T05:27:59.000,2460097.7277662,634,0,159,2,234322776,2,20.405,19.66135,1.7413,2.286755,30,1,7,255.84457,26.15
5913,2023-06-02T05:28:43.997,2460097.728287,583,0,90,2,234322828,2,20.435000000000002,19.57965,1.71855,2.258975,30,1,15,238.04173,18.95
5914,2023-06-02T05:29:26.998,2460097.7287847,585,0,142,2,234322878,2,20.205,19.507199999999997,1.95815,2.440405,30,1,4,252.57882,18.95
5915,2023-06-02T05:30:07.001,2460097.7292477,534,0,135,2,234322924,2,20.2,19.51335,1.748,2.292285,30,1,7,250.00089,11.75
5916,2023-06-02T05:31:16.000,2460097.7300463,320,0,136,1,234323004,2,19.8,19.105800000000002,1.8923,2.41046,30,1,10,185.2193,-17.05
5917,2023-06-02T05:31:56.997,2460097.7305208,371,0,312,1,234323052,2,20.095,19.323349999999998,1.7019000000000002,2.295035,30,1,0,188.71517,-9.85
5918,2023-06-02T05:32:37.000,2460097.7309838,423,0,342,1,234323098,2,20.215,19.3917,1.7718500000000001,2.301905,30,1,0,192.25,-2.65
5919,2023-06-02T05:33:21.004,2460097.7314931,528,0,117,1,234323149,2,20.375,19.519750000000002,1.6531500000000001,2.246365,30,1,14,208.15022,11.75
5920,2023-06-02T05:34:02.001,2460097.7319676,579,0,57,1,234323196,2,20.6,19.6808,1.56585,2.1339,30,1,28,208.96753,18.95
5921,2023-06-02T05:34:42.004,2460097.7324306,578,0,73,1,234323243,2,20.65,19.7294,1.5458500000000002,2.198045,30,0,32,201.71129,18.95
5922,2023-06-02T05:35:25.999,2460097.7329398,525,0,125,2,234323293,2,20.43,19.5352,1.7875,2.3413500000000003,30,1,19,186.77489,11.57
5923,2023-06-02T05:36:06.002,2460097.7334028,473,0,275,1,234323340,2,20.44,19.558950000000003,1.60775,2.20665,30,1,8,185.30822,4.71
5924,2023-06-02T05:36:46.999,2460097.7338773,422,0,305,1,234323387,2,20.200000000000003,19.35265,1.7917,2.31149,30,1,0,185.16,-2.65
5925,2023-06-02T05:37:27.002,2460097.7343403,370,0,240,1,234323434,2,20.09,19.2638,1.80035,2.326465,30,1,1,181.6455,-9.85
5926,2023-06-02T05:38:07.999,2460097.7348148,319,0,165,1,234323481,2,19.695,18.9856,2.02785,2.48909,30,1,7,178.18861,-17.05
5927,2023-06-02T05:38:49.004,2460097.7352894,369,0,130,1,234323528,2,19.94,19.16835,1.9203999999999999,2.423525,30,1,8,174.57583,-9.85
5928,2023-06-02T05:39:30.001,2460097.7357639,421,0,267,1,234323576,2,20.205,19.3557,1.76925,2.33324,30,1,1,178.07,-2.65
5929,2023-06-02T05:40:10.998,2460097.7362384,472,0,238,1,234323623,2,20.35,19.4752,1.7441,2.301905,30,1,12,178.56644,4.55
5930,2023-06-02T05:40:52.003,2460097.736713,471,0,253,1,234323671,2,20.305,19.44045,1.78525,2.3142199999999997,30,1,6,171.72467,4.55
5931,2023-06-02T05:41:31.998,2460097.7371759,524,0,103,1,234323717,2,20.5,19.603749999999998,1.63775,2.2265949999999997,30,1,21,179.49978,11.75
5932,2023-06-02T05:42:13.003,2460097.7376505,525,0,83,1,234323765,2,20.58,19.6582,1.5458,2.19085,30,0,27,186.77489,11.57
5933,2023-06-02T05:42:55.002,2460097.7381366,626,0,42,1,234323813,2,20.54,19.650100000000002,1.94935,2.4378149999999996,30,1,30,195.99086,26.15
5934,2023-06-02T05:43:35.999,2460097.7386111,673,0,9,1,234323861,2,20.81,19.860599999999998,1.5624,2.22943,30,0,41,196.17664,33.35
5935,2023-06-02T05:44:16.002,2460097.7390741,716,0,29,1,234323907,2,20.83,19.86365,1.619,2.25058,30,0,36,192.25,40.55
5936,2023-06-02T05:44:56.999,2460097.7395486,756,0,3,1,234323954,2,20.925,19.91465,1.50305,2.1980399999999998,30,0,43,194.94985,47.75
5937,2023-06-02T05:45:40.000,2460097.7400463,819,0,85,1,234324004,2,20.77,19.854,1.61865,2.24777,30,1,21,180.0,62.15
5938,2023-06-02T05:46:20.997,2460097.7405208,789,0,32,1,234324052,2,20.855,19.90565,1.4803,2.15598,30,0,35,180.37888,54.95
5939,2023-06-02T05:47:02.003,2460097.7409954,754,0,29,1,234324099,2,20.78,19.841050000000003,1.6148,2.25338,30,0,34,176.10046,47.75
5940,2023-06-02T05:47:42.999,2460097.7414699,714,0,43,1,234324146,2,20.775,19.82095,1.58775,2.198045,30,0,30,175.01637,40.55
5941,2023-06-02T05:48:23.003,2460097.7419329,671,0,44,1,234324193,2,20.68,19.7558,1.74405,2.301905,30,0,30,180.47007,33.35
5942,2023-06-02T05:49:03.999,2460097.7424074,624,0,30,1,234324240,2,20.785,19.821150000000003,1.50265,2.1398099999999998,30,0,37,181.02743,26.15
5943,2023-06-02T05:49:44.996,2460097.7428819,575,0,58,1,234324288,2,20.55,19.6333,1.7119,2.27569,30,0,28,180.3241,18.95
5944,2023-06-02T05:50:24.999,2460097.7433449,574,0,101,1,234324334,2,20.58,19.6684,1.58445,2.1734850000000003,30,1,19,173.27093,18.95
5945,2023-06-02T05:51:05.996,2460097.7438194,622,0,111,1,234324381,2,20.615000000000002,19.666400000000003,1.5935000000000001,2.1778399999999998,30,1,12,166.064,26.15
5946,2023-06-02T05:51:47.002,2460097.744294,669,0,95,1,234324429,2,20.59,19.672449999999998,1.6858499999999998,2.283995,30,1,16,164.7635,33.35
5947,2023-06-02T05:52:27.998,2460097.7447685,668,0,114,1,234324476,2,20.505000000000003,19.5728,1.67285,2.31149,30,1,12,156.91021,33.35
5948,2023-06-02T05:53:13.004,2460097.7452894,786,0,114,1,234324528,2,20.46,19.56025,1.7013,2.29366,30,1,10,147.60097,54.95
5949,2023-06-02T05:53:52.999,2460097.7457523,816,0,119,1,234324575,2,20.36,19.48425,1.7224,2.329175,30,1,10,140.0,62.15
5950,2023-06-02T05:54:34.004,2460097.7462269,841,0,136,1,234324622,2,20.494999999999997,19.5848,1.66345,2.333235,30,1,10,145.71429,69.42
5951,2023-06-02T05:55:16.003,2460097.746713,872,1,55,1,234324671,2,20.21,19.4453,2.05715,2.476375,30,1,16,140.0,83.75
5952,2023-06-02T05:56:02.003,2460097.7472454,842,0,134,1,234324724,2,20.415,19.555149999999998,2.03575,2.4827399999999997,30,1,6,162.85714,69.35
5953,2023-06-02T05:56:42.999,2460097.7477199,818,0,97,1,234324771,2,20.6,19.701050000000002,1.72565,2.361495,30,1,14,166.66667,62.15
5954,2023-06-02T05:57:26.001,2460097.7482176,861,0,161,1,234324821,2,20.57,19.6874,1.78105,2.40259,30,1,6,180.0,76.55
5955,2023-06-02T05:58:21.003,2460097.7488542,759,0,117,1,234324885,2,20.744999999999997,19.83785,1.8178999999999998,2.39337,30,1,12,224.27392,47.75
5956,2023-06-02T05:59:02.000,2460097.7493287,794,0,105,2,234324932,2,20.805,19.8719,1.7568000000000001,2.249175,30,1,14,235.60357,54.95
5957,2023-06-02T05:59:47.999,2460097.7498611,796,0,140,2,234324986,2,20.64,19.83935,1.7416,2.30602,30,1,7,257.79854,54.95
5958,2023-06-02T06:00:59.003,2460097.7506829,532,0,96,2,234325068,2,20.24,19.4918,1.7669,2.26456,30,1,9,236.05067,11.75
5959,2023-06-02T06:02:01.003,2460097.7514005,474,0,212,1,234325140,2,20.36,19.476599999999998,1.6200999999999999,2.23367,30,1,7,192.25,4.55
5960,2023-06-02T06:02:42.000,2460097.751875,525,0,93,2,234325187,2,20.52,19.5832,1.6008499999999999,2.2209149999999998,30,0,24,186.77489,11.57
5961,2023-06-02T06:03:49.997,2460097.752662,860,0,154,1,234325266,2,20.415,19.53785,1.8512499999999998,2.43003,30,1,4,156.0,76.55
5962,2023-06-02T06:04:35.003,2460097.7531829,881,4,20,1,234325318,2,20.34,19.457,2.0526999999999997,2.527895,30,1,14,170.0,87.4
5963,2023-06-02T06:05:15.999,2460097.7536574,873,0,83,1,234325365,2,20.515,19.61675,1.7246000000000001,2.286765,30,1,8,180.0,83.75
5964,2023-06-02T06:05:57.998,2460097.7541435,843,0,141,1,234325414,2,20.605,19.7376,1.8567,2.38014,30,1,8,180.0,69.35
5965,2023-06-02T06:06:50.996,2460097.7547569,874,1,77,1,234325475,2,20.445,19.576999999999998,2.0208500000000003,2.342665,30,1,8,220.0,83.75
5966,2023-06-02T06:07:44.003,2460097.7553704,717,0,421,3,234325537,2,21.46,21.1278,1.7418,2.23085,300,1,0,200.86681,40.55
5967,2023-06-02T06:13:00.002,2460097.7590278,627,0,51,1,234325902,2,20.73,19.76365,1.577,2.18363,30,0,32,203.47257,26.15
5968,2023-06-02T06:13:43.997,2460097.759537,525,0,708,3,234325953,2,20.985,20.75405,1.7938,2.292275,300,1,0,186.77489,11.57
5969,2023-06-02T06:19:22.996,2460097.7634606,533,0,116,2,234326346,2,20.3,19.54645,1.7647,2.30464,30,1,9,243.02578,11.75
5970,2023-06-02T06:20:04.001,2460097.7639352,481,0,153,2,234326393,2,20.11,19.39885,1.7311999999999999,2.27846,30,1,7,240.14244,4.55
5971,2023-06-02T06:21:14.003,2460097.7647454,523,0,677,3,234326474,2,20.665,20.5519,2.09085,2.58004,300,1,0,172.22467,11.75
5972,2023-06-02T06:26:33.000,2460097.7684375,1756,0,20,2,234326843,2,20.79,19.8369,1.6271499999999999,2.189405,30,0,37,201.49708,44.15
5973,2023-06-02T06:27:13.997,2460097.768912,1756,0,29,3,234326891,2,20.8,19.8598,1.6724999999999999,2.1922699999999997,30,0,35,201.49708,44.15
5974,2023-06-02T06:27:54.000,2460097.769375,1757,0,26,2,234326937,2,20.86,19.8968,1.5887,2.1676650000000004,30,0,36,210.74415,44.15
5975,2023-06-02T06:28:34.997,2460097.7698495,1757,0,50,3,234326984,2,20.85,19.887500000000003,1.57415,2.19229,30,0,31,210.74415,44.15
5976,2023-06-02T06:29:15.000,2460097.7703125,1794,1,24,2,234327031,2,20.915,19.90385,1.51795,2.15598,30,0,35,207.89836,51.35
5977,2023-06-02T06:29:55.997,2460097.770787,1794,1,28,3,234327078,2,20.91,19.90815,1.4764,2.13833,30,0,36,207.89836,51.35
5978,2023-06-02T06:30:37.002,2460097.7712616,1795,0,63,2,234327126,2,20.94,19.9343,1.5532,2.14423,30,1,28,218.3306,51.35
5979,2023-06-02T06:31:17.999,2460097.7717361,793,0,507,3,234327173,2,21.61,21.206,1.69245,2.14276,300,1,1,224.50609,54.95
5980,2023-06-02T06:36:28.996,2460097.7753356,1854,0,140,2,234327533,2,20.799999999999997,19.84215,1.72305,2.2265800000000002,30,1,8,233.87953,65.75
5981,2023-06-02T06:37:10.001,2460097.7758102,1854,0,146,3,234327581,2,20.759999999999998,19.8295,1.7358,2.225175,30,1,9,233.87953,65.75
5982,2023-06-02T06:37:49.996,2460097.7762731,1828,0,180,2,234327627,2,20.845,19.874299999999998,1.6510500000000001,2.26456,30,1,8,234.98986,58.55
5983,2023-06-02T06:38:31.001,2460097.7767477,1828,0,171,3,234327674,2,20.85,19.89005,1.6115499999999998,2.26456,30,1,11,234.98986,58.55
5984,2023-06-02T06:39:14.003,2460097.7772454,1855,0,273,2,234327724,2,20.83,19.875100000000003,1.58335,2.306015,30,1,2,248.90752,65.75
5985,2023-06-02T06:39:54.999,2460097.7777199,1855,0,241,3,234327771,2,20.82,19.8779,1.6043500000000002,2.30328,30,1,1,248.90752,65.75
5986,2023-06-02T06:40:35.996,2460097.7781944,1829,0,176,2,234327819,2,20.795,19.9257,1.64795,2.210935,30,1,8,246.98986,58.55
5987,2023-06-02T06:41:17.002,2460097.778669,1829,0,135,3,234327866,2,20.75,19.868000000000002,1.79995,2.281225,30,1,10,246.98986,58.55
5988,2023-06-02T06:41:56.996,2460097.7791319,1797,0,130,2,234327913,2,20.88,19.91125,1.6353,2.24496,30,1,15,239.19508,51.35
