,nightdate,jd,field,rcid,nalertpackets,programid,expid,fid,scimaglim,diffmaglim,seeing,difffwhm,exptime,status,exitcode,ra0,Dec-00
1219,2023-05-21T03:46:22.996,2460085.6572106,705,0,251,2,233115721,2,19.705,19.0628,2.0024,2.59712,30,1,4,97.46504,40.55
1220,2023-05-21T03:47:04.001,2460085.6576852,746,0,202,2,233115768,2,20.115000000000002,19.341749999999998,1.85805,2.54802,30,1,4,100.70292,47.75
1221,2023-05-21T03:47:43.996,2460085.6581481,706,0,224,2,233115814,2,20.155,19.4003,1.9007,2.52811,30,1,2,106.08185,40.55
1222,2023-05-21T03:48:25.001,2460085.6586227,661,0,327,2,233115862,2,19.805,19.17335,1.98205,2.57759,30,1,0,101.93721,33.35
1223,2023-05-21T03:49:05.998,2460085.6590972,614,0,369,2,233115909,2,19.845,19.1994,1.9761,2.59225,30,1,3,106.21029,26.15
1224,2023-05-21T03:49:47.004,2460085.6595718,705,0,269,2,233115957,2,19.884999999999998,19.21125,1.9515,2.56408,30,1,0,97.46504,40.55
1225,2023-05-21T03:50:28.000,2460085.6600463,746,0,228,2,233116004,2,20.295,19.50015,1.7788499999999998,2.5067899999999996,30,1,3,100.70292,47.75
1226,2023-05-21T03:51:08.004,2460085.6605093,706,0,230,2,233116050,2,20.305,19.52575,1.8702,2.52311,30,1,4,106.08185,40.55
1227,2023-05-21T03:51:49.000,2460085.6609838,661,0,308,2,233116098,2,20.02,19.3029,1.9068999999999998,2.53186,30,1,2,101.93721,33.35
1228,2023-05-21T03:52:29.997,2460085.6614583,614,0,395,2,233116145,2,20.0,19.3297,1.8927,2.52561,30,1,3,106.21029,26.15
1229,2023-05-21T03:53:11.996,2460085.6619444,705,0,296,2,233116194,2,20.08,19.374200000000002,1.86955,2.511825,30,1,0,97.46504,40.55
1230,2023-05-21T03:53:51.999,2460085.6624074,746,0,249,2,233116240,2,20.38,19.5554,1.7798500000000002,2.516845,30,1,2,100.70292,47.75
1231,2023-05-21T03:54:32.996,2460085.6628819,706,0,241,2,233116288,2,20.49,19.64795,1.7484000000000002,2.46999,30,1,1,106.08185,40.55
1232,2023-05-21T03:55:14.002,2460085.6633565,661,0,320,2,233116335,2,20.19,19.42815,1.80415,2.47382,30,1,1,101.93721,33.35
1233,2023-05-21T03:55:54.998,2460085.663831,614,0,411,2,233116383,2,20.11,19.428350000000002,1.8845,2.53311,30,1,3,106.21029,26.15
1234,2023-05-21T03:56:36.004,2460085.6643056,705,0,338,2,233116430,2,20.14,19.43205,1.8415,2.49796,30,1,0,97.46504,40.55
1235,2023-05-21T03:57:17.001,2460085.6647801,746,0,257,2,233116478,2,20.525,19.657600000000002,1.6965,2.4751,30,1,1,100.70292,47.75
1236,2023-05-21T03:57:57.997,2460085.6652546,706,0,273,2,233116525,2,20.59,19.72795,1.7033,2.449445,30,1,3,106.08185,40.55
1237,2023-05-21T03:58:39.003,2460085.6657292,661,0,335,2,233116572,2,20.23,19.46755,1.823,2.4751,30,1,0,101.93721,33.35
1238,2023-05-21T03:59:18.997,2460085.6661921,614,0,407,2,233116619,2,20.175,19.48625,1.8604,2.516845,30,1,4,106.21029,26.15
1239,2023-05-21T04:00:00.996,2460085.6666782,705,0,278,2,233116667,2,20.195,19.458599999999997,1.8284500000000001,2.48401,30,1,1,97.46504,40.55
1240,2023-05-21T04:00:42.002,2460085.6671528,746,0,251,2,233116715,2,20.61,19.7143,1.6484,2.4751,30,1,0,100.70292,47.75
1241,2023-05-21T04:01:22.999,2460085.6676273,706,0,280,2,233116762,2,20.56,19.7236,1.74725,2.46999,30,1,0,106.08185,40.55
1242,2023-05-21T04:02:04.004,2460085.6681019,661,0,355,2,233116810,2,20.175,19.4326,1.89105,2.516845,30,1,0,101.93721,33.35
1243,2023-05-21T04:02:43.999,2460085.6685648,614,0,443,2,233116856,2,20.125,19.4479,1.9298,2.55915,30,1,4,106.21029,26.15
1244,2023-05-21T04:03:25.004,2460085.6690394,565,0,424,2,233116903,2,20.185000000000002,19.517699999999998,2.03525,2.61167,30,1,1,109.79245,18.95
1245,2023-05-21T04:04:07.003,2460085.6695255,662,0,319,2,233116952,2,20.51,19.69725,1.9339,2.551735,30,1,1,109.7905,33.35
1246,2023-05-21T04:04:49.002,2460085.6700116,565,0,428,2,233117001,2,20.26,19.54935,1.8938000000000001,2.54057,30,1,0,109.79245,18.95
1247,2023-05-21T04:05:31.001,2460085.6704977,662,0,329,2,233117049,2,20.52,19.6946,1.82465,2.54554,30,1,1,109.7905,33.35
1248,2023-05-21T04:06:13.000,2460085.6709838,565,0,419,2,233117098,2,20.325,19.5968,1.84125,2.50805,30,1,0,109.79245,18.95
1249,2023-05-21T04:06:54.999,2460085.6714699,662,0,338,2,233117146,2,20.585,19.7237,1.71055,2.48782,30,1,0,109.7905,33.35
1250,2023-05-21T04:07:35.996,2460085.6719444,565,0,440,2,233117194,2,20.3,19.57765,1.8665500000000002,2.52811,30,1,0,109.79245,18.95
1251,2023-05-21T04:08:18.004,2460085.6724306,662,0,306,2,233117243,2,20.585,19.7305,1.7233,2.489085,30,1,2,109.7905,33.35
1252,2023-05-21T04:09:00.003,2460085.6729167,565,0,440,2,233117291,2,20.31,19.57725,1.85205,2.511825,30,1,0,109.79245,18.95
1253,2023-05-21T04:09:42.002,2460085.6734028,662,0,282,2,233117340,2,20.55,19.69295,1.74985,2.491625,30,1,2,109.7905,33.35
1254,2023-05-21T04:10:49.999,2460085.6741898,268,0,291,1,233117418,2,20.785,19.9095,1.8757000000000001,2.52561,30,1,2,170.39371,-24.25
1255,2023-05-21T04:11:33.000,2460085.6746875,316,0,296,1,233117468,2,20.865000000000002,19.99935,1.8503500000000002,2.4751,30,1,0,157.09652,-17.05
1256,2023-05-21T04:12:13.997,2460085.675162,366,0,327,1,233117516,2,21.07,20.141849999999998,1.72275,2.3960100000000004,30,1,0,153.36683,-9.85
1257,2023-05-21T04:13:04.999,2460085.6757523,670,0,1026,3,233117575,2,22.35,21.7319,1.96935,2.3907299999999996,300,1,1,172.61679,33.35
1258,2023-05-21T04:18:16.004,2460085.6793519,669,0,210,1,233117935,2,21.634999999999998,20.587699999999998,1.485,2.2715199999999998,30,0,23,164.7635,33.35
1259,2023-05-21T04:19:06.997,2460085.6799421,754,0,1208,3,233117994,2,22.5,21.892000000000003,1.6136,2.22234,300,1,3,176.10046,47.75
1260,2023-05-21T04:24:22.003,2460085.683588,752,0,130,1,233118358,2,21.59,20.47345,1.4598499999999999,2.39469,30,0,30,157.25108,47.75
1261,2023-05-21T04:25:03.000,2460085.6840625,712,0,341,1,233118406,2,21.615000000000002,20.53875,1.4274499999999999,2.30875,30,1,13,157.78274,40.55
1262,2023-05-21T04:25:43.997,2460085.684537,668,0,199,1,233118453,2,21.66,20.513199999999998,1.35285,2.282615,30,0,26,156.91021,33.35
1263,2023-05-21T04:26:24.000,2460085.685,621,0,249,1,233118499,2,21.65,20.52965,1.3911,2.24777,30,0,22,158.58229,26.15
1264,2023-05-21T04:27:04.997,2460085.6854745,622,0,153,1,233118547,2,21.62,20.5948,1.4962499999999999,2.25898,30,0,29,166.064,26.15
1265,2023-05-21T04:27:51.998,2460085.6860185,418,0,448,1,233118601,2,21.29,20.282200000000003,1.58805,2.341345,30,1,1,156.8,-2.65
1266,2023-05-21T04:28:36.002,2460085.6865278,268,0,1067,3,233118652,2,21.84,21.12095,1.78815,2.54554,300,1,0,170.39371,-24.25
