,nightdate,jd,field,rcid,nalertpackets,programid,expid,fid,scimaglim,diffmaglim,seeing,difffwhm,exptime,status,exitcode,ra0,Dec-00
11097,2023-06-15T04:03:09.003,2460110.6688542,709,0,115,2,235616885,2,19.744999999999997,19.05805,2.45185,2.879645,30,1,7,131.9323,40.55
11098,2023-06-15T04:03:50.000,2460110.6693287,749,0,121,2,235616932,2,20.03,19.21905,2.1346,2.6738,30,1,10,128.977,47.75
11099,2023-06-15T04:04:30.003,2460110.6697917,708,0,158,2,235616979,2,19.46,18.840049999999998,2.50875,2.93396,30,1,4,123.31548,40.55
11100,2023-06-15T04:05:11.000,2460110.6702662,664,0,143,2,235617026,2,19.299999999999997,18.759149999999998,2.68135,3.06142,30,1,5,125.49707,33.35
11101,2023-06-15T04:05:51.996,2460110.6707407,617,0,196,2,235617074,2,19.28,18.7474,2.8201,3.1658850000000003,30,1,2,128.65543,26.15
11102,2023-06-15T04:06:34.004,2460110.6712269,709,0,146,2,235617122,2,20.01,19.256700000000002,2.3385,2.79393,30,1,4,131.9323,40.55
11103,2023-06-15T04:07:15.001,2460110.6717014,749,0,142,2,235617170,2,20.15,19.339750000000002,2.1826999999999996,2.70434,30,1,4,128.977,47.75
11104,2023-06-15T04:07:55.004,2460110.6721644,708,0,136,2,235617216,2,19.6,18.9868,2.6483,3.04591,30,1,9,123.31548,40.55
11105,2023-06-15T04:08:36.001,2460110.6726389,664,0,157,2,235617263,2,19.45,18.9093,2.7029,3.087065,30,1,6,125.49707,33.35
11106,2023-06-15T04:09:16.998,2460110.6731134,617,0,196,2,235617311,2,19.445,18.9053,2.8303,3.166875,30,1,3,128.65543,26.15
11107,2023-06-15T04:09:58.003,2460110.673588,709,0,133,2,235617358,2,20.22,19.419849999999997,2.2685500000000003,2.7598,30,1,6,131.9323,40.55
11108,2023-06-15T04:10:39.000,2460110.6740625,749,0,168,2,235617406,2,20.285,19.46815,2.1891,2.71366,30,1,7,128.977,47.75
11109,2023-06-15T04:11:19.997,2460110.674537,708,0,143,2,235617453,2,19.985,19.20945,2.348,2.798445,30,1,7,123.31548,40.55
11110,2023-06-15T04:12:01.002,2460110.6750116,664,0,132,2,235617501,2,19.81,19.11365,2.45365,2.90693,30,1,8,125.49707,33.35
11111,2023-06-15T04:12:40.997,2460110.6754745,617,0,203,2,235617547,2,19.66,19.06275,2.6370500000000003,3.034475,30,1,4,128.65543,26.15
11112,2023-06-15T04:13:22.996,2460110.6759606,709,0,158,2,235617596,2,20.3,19.509349999999998,2.3516500000000002,2.822045,30,1,4,131.9323,40.55
11113,2023-06-15T04:14:04.001,2460110.6764352,749,0,145,2,235617643,2,20.36,19.5497,2.2385,2.7299,30,1,8,128.977,47.75
11114,2023-06-15T04:14:43.996,2460110.6768981,708,0,183,2,235617689,2,19.925,19.22895,2.5250000000000004,2.95327,30,1,6,123.31548,40.55
11115,2023-06-15T04:15:25.001,2460110.6773727,664,0,174,2,235617737,2,19.79,19.13395,2.6589,3.0521000000000003,30,1,4,125.49707,33.35
11116,2023-06-15T04:16:05.998,2460110.6778472,617,0,184,2,235617784,2,19.645,19.0726,2.83595,3.164885,30,1,5,128.65543,26.15
11117,2023-06-15T04:16:47.997,2460110.6783333,709,0,180,2,235617833,2,20.31,19.5509,2.3716999999999997,2.8142,30,1,3,131.9323,40.55
11118,2023-06-15T04:17:28.000,2460110.6787963,749,0,154,2,235617879,2,20.375,19.58605,2.3678999999999997,2.83544,30,1,6,128.977,47.75
11119,2023-06-15T04:18:08.997,2460110.6792708,708,0,158,2,235617927,2,19.770000000000003,19.170450000000002,2.8648,3.23006,30,1,5,123.31548,40.55
11120,2023-06-15T04:18:50.003,2460110.6797454,664,0,179,2,235617974,2,19.84,19.180999999999997,2.68805,3.0891450000000003,30,1,6,125.49707,33.35
11121,2023-06-15T04:19:30.999,2460110.6802199,617,0,196,2,235618021,2,19.605,19.04815,3.11265,3.424615,30,1,3,128.65543,26.15
11122,2023-06-15T04:20:15.003,2460110.6807292,750,0,195,2,235618072,2,20.775,19.9219,2.10235,2.66908,30,1,3,138.40169,47.75
11123,2023-06-15T04:20:56.000,2460110.6812037,815,0,157,2,235618120,2,20.64,19.827849999999998,2.2379,2.682055,30,1,7,126.66667,62.15
11124,2023-06-15T04:21:37.999,2460110.6816898,750,0,184,2,235618168,2,20.78,19.9483,2.0862999999999996,2.6560300000000003,30,1,5,138.40169,47.75
11125,2023-06-15T04:22:19.998,2460110.6821759,815,0,142,2,235618217,2,20.545,19.7746,2.4241,2.85541,30,1,6,126.66667,62.15
11126,2023-06-15T04:23:01.003,2460110.6826505,750,0,190,2,235618265,2,20.74,19.9116,2.2066999999999997,2.7426,30,1,3,138.40169,47.75
11127,2023-06-15T04:23:43.002,2460110.6831366,815,0,145,2,235618313,2,20.59,19.79065,2.2817,2.70433,30,1,6,126.66667,62.15
11128,2023-06-15T04:24:25.001,2460110.6836227,750,0,194,2,235618362,2,20.735,19.9165,2.2003,2.728745,30,1,3,138.40169,47.75
11129,2023-06-15T04:25:07.000,2460110.6841088,815,0,162,2,235618410,2,20.615000000000002,19.8235,2.2798,2.72411,30,1,7,126.66667,62.15
