,nightdate,jd,field,rcid,nalertpackets,programid,expid,fid,scimaglim,diffmaglim,seeing,difffwhm,exptime,status,exitcode,ra0,Dec-00
4351,2023-05-27T09:20:23.001,2460091.8891551,797,0,463,1,233738915,2,21.7,20.7757,1.69875,2.41308,30,1,1,268.89602,54.95
4352,2023-05-27T09:21:03.004,2460091.8896181,826,0,556,1,233738961,2,21.67,20.7434,1.7537500000000001,2.471265,30,1,0,273.33333,62.15
4353,2023-05-27T09:21:44.001,2460091.8900926,848,0,615,1,233739009,2,21.695,20.707250000000002,1.6937,2.4545950000000003,30,1,0,265.71429,69.35
4354,2023-05-27T09:22:27.002,2460091.8905903,798,0,639,1,233739059,2,21.56,20.678350000000002,1.8529499999999999,2.51559,30,1,1,279.99351,54.95
4355,2023-05-27T09:23:07.999,2460091.8910648,764,0,589,1,233739106,2,21.66,20.7558,1.7614999999999998,2.4802,30,1,1,273.14738,47.75
4356,2023-05-27T09:23:49.004,2460091.8915394,725,0,692,1,233739153,2,21.74,20.81935,1.6364999999999998,2.45974,30,1,1,269.80133,40.55
4357,2023-05-27T09:24:31.003,2460091.8920255,765,0,819,1,233739202,2,21.59,20.7388,1.79755,2.514335,30,1,1,282.92208,47.75
4358,2023-05-27T09:25:12.000,2460091.8925,726,0,938,1,233739250,2,21.65,20.78875,1.70935,2.52685,30,1,2,278.41815,40.55
4359,2023-05-27T09:26:07.002,2460091.8931366,769,0,1983,1,233739313,2,21.04,20.3903,2.1121,2.59225,30,1,1,322.06455,47.75
4360,2023-05-27T09:26:49.001,2460091.8936227,689,0,1260,1,233739362,2,21.19,20.5079,1.9729,2.50553,30,1,0,321.65544,33.35
4361,2023-05-27T09:27:28.996,2460091.8940856,643,0,645,1,233739408,2,21.43,20.6734,1.7,2.37084,30,1,0,323.3336,26.15
4362,2023-05-27T09:28:14.002,2460091.8946065,493,0,416,1,233739460,2,21.08,20.2999,2.1341,2.61046,30,1,0,323.17384,4.55
4363,2023-05-27T09:29:06.999,2460091.8952199,684,0,1104,1,233739521,2,21.475,20.87885,1.7193,2.50805,30,1,1,282.56279,33.35
4364,2023-05-27T09:29:47.996,2460091.8956944,683,0,838,1,233739569,2,21.62,20.84885,1.659,2.40522,30,1,2,274.7095,33.35
4365,2023-05-27T09:30:59.000,2460091.8965162,682,0,578,1,233739651,2,21.72,20.84485,1.6543,2.39469,30,1,1,266.85621,33.35
4366,2023-05-27T09:33:23.003,2460091.8981829,281,0,5644,1,233739818,1,20.76,20.4484,2.38725,2.8840250000000003,30,1,0,265.10429,-24.25
4367,2023-05-27T09:34:05.002,2460091.898669,382,0,2342,1,233739866,1,21.15,20.590899999999998,2.1605,2.63334,30,1,1,266.4815,-9.85
4368,2023-05-27T09:34:45.998,2460091.8991435,433,0,1118,1,233739914,1,21.36,20.7216,2.0321,2.55545,30,1,1,263.15,-2.65
4369,2023-05-27T09:35:27.004,2460091.8996181,485,0,1268,1,233739961,1,21.375,20.75245,2.1093,2.57269,30,1,1,267.50956,4.55
4370,2023-05-27T09:36:06.998,2460091.900081,537,0,1216,1,233740008,1,21.494999999999997,20.9078,2.0307000000000004,2.58859,30,1,1,270.92622,11.75
4371,2023-05-27T09:36:48.004,2460091.9005556,486,0,2230,1,233740055,1,21.4,20.870449999999998,1.9921,2.572685,30,1,0,274.35133,4.55
4372,2023-05-27T09:37:29.001,2460091.9010301,538,0,2194,1,233740103,1,21.25,20.8019,2.1626,2.6738,30,1,2,277.90133,11.75
4373,2023-05-27T09:38:09.004,2460091.9014931,588,0,1190,1,233740149,1,21.655,20.959699999999998,1.9407999999999999,2.5067899999999996,30,1,1,274.38447,18.95
4374,2023-05-27T09:38:50.001,2460091.9019676,636,0,685,1,233740196,1,21.855,20.961100000000002,1.8802500000000002,2.46743,30,1,2,270.808,26.15
4375,2023-05-27T09:39:30.997,2460091.9024421,587,0,1053,1,233740244,1,21.8,20.9307,1.9165999999999999,2.60804,30,1,1,267.11592,18.95
4376,2023-05-27T09:40:12.003,2460091.9029167,586,0,536,1,233740291,1,21.814999999999998,20.88445,1.9093499999999999,2.48909,30,1,1,259.84737,18.95
4377,2023-05-27T09:40:55.998,2460091.9034259,431,0,695,1,233740342,1,21.5,20.597250000000003,2.1656000000000004,2.65959,30,1,0,248.97,-2.65
4378,2023-05-27T09:41:36.001,2460091.9038889,380,0,1017,1,233740388,1,21.28,20.447850000000003,2.2180999999999997,2.68439,30,1,0,252.34217,-9.85
4379,2023-05-27T09:42:18.000,2460091.904375,279,0,2775,1,233740437,1,20.6,20.0743,2.541,2.95006,30,1,0,250.53343,-24.25
4380,2023-05-27T09:42:58.997,2460091.9048495,278,0,1660,1,233740484,1,20.44,19.8945,2.7852,3.13078,30,1,0,243.248,-24.25
4381,2023-05-27T09:43:39.000,2460091.9053125,328,0,1165,1,233740531,1,20.785,20.0987,2.55025,2.9425600000000003,30,1,0,241.46487,-17.05
4382,2023-05-27T09:44:20.999,2460091.9057986,377,0,636,1,233740579,1,20.965,20.16485,2.53965,2.93934,30,1,0,231.13317,-9.85
4383,2023-05-27T09:45:01.996,2460091.9062731,480,0,408,1,233740627,1,21.435000000000002,20.51025,2.2672499999999998,2.704335,30,1,0,233.30067,4.55
4384,2023-05-27T09:45:43.001,2460091.9067477,481,0,480,2,233740674,1,21.49,20.5683,2.23875,2.683235,30,1,0,240.14244,4.55
4385,2023-05-27T09:46:23.998,2460091.9072222,533,0,445,2,233740722,1,21.645,20.70695,2.1934,2.658405,30,1,0,243.02578,11.75
4386,2023-05-27T09:47:04.001,2460091.9076852,584,0,367,1,233740768,1,21.705,20.7292,2.2005999999999997,2.644115,30,1,0,245.31027,18.95
4387,2023-05-27T09:47:44.998,2460091.9081597,583,0,358,2,233740815,1,21.71,20.73335,2.2151,2.642915,30,1,0,238.04173,18.95
4388,2023-05-27T09:48:26.004,2460091.9086343,584,0,375,2,233740863,1,21.78,20.7952,2.08295,2.57023,30,1,0,245.31027,18.95
4389,2023-05-27T09:49:12.003,2460091.9091667,682,0,844,1,233740916,1,21.81,20.8951,2.0300000000000002,2.66671,30,1,2,266.85621,33.35
4390,2023-05-27T09:49:57.000,2460091.9096875,633,0,522,1,233740968,1,21.884999999999998,20.83905,2.0289,2.644115,30,1,0,248.36286,26.15
4391,2023-05-27T09:50:37.997,2460091.910162,632,0,296,2,233741016,1,21.69,20.70265,2.2531499999999998,2.6749799999999997,30,1,2,240.88114,26.15
4392,2023-05-27T09:51:19.002,2460091.9106366,633,0,445,2,233741063,1,21.67,20.70955,2.3639,2.806335,30,1,0,248.36286,26.15
4393,2023-05-27T09:51:58.997,2460091.9110995,632,0,296,1,233741109,1,21.715,20.719,2.2211499999999997,2.65721,30,1,1,240.88114,26.15
4394,2023-05-27T09:52:40.002,2460091.9115741,679,0,396,2,233741157,1,21.77,20.7917,2.23155,2.73222,30,1,2,243.29636,33.35
4395,2023-05-27T09:53:19.997,2460091.912037,678,0,329,1,233741203,1,21.79,20.75505,2.1532,2.65722,30,1,3,235.44307,33.35
4396,2023-05-27T09:54:01.002,2460091.9125116,630,0,240,1,233741251,1,21.63,20.6167,2.1961000000000004,2.6619650000000004,30,1,3,225.91771,26.15
4397,2023-05-27T09:54:41.999,2460091.9129861,677,0,249,1,233741298,1,21.665,20.6995,2.2302,2.7031650000000003,30,1,2,227.58979,33.35
4398,2023-05-27T09:55:22.002,2460091.9134491,720,0,293,1,233741344,1,21.7,20.6824,2.22655,2.70667,30,1,1,226.71726,40.55
4399,2023-05-27T09:56:02.999,2460091.9139236,721,0,369,1,233741392,1,21.845,20.7954,2.1058000000000003,2.6164899999999998,30,1,1,235.33407,40.55
4400,2023-05-27T09:56:43.996,2460091.9143981,722,0,593,2,233741439,1,21.94,20.8706,2.0299,2.63094,30,1,1,243.95089,40.55
4401,2023-05-27T09:57:25.001,2460091.9148727,761,0,522,2,233741487,1,21.89,20.82765,2.0282,2.6464999999999996,30,1,2,243.82331,47.75
4402,2023-05-27T09:58:04.996,2460091.9153356,723,0,624,1,233741533,1,21.89,20.88135,2.08195,2.667895,30,1,1,252.5677,40.55
4403,2023-05-27T09:58:46.001,2460091.9158102,724,0,571,1,233741581,1,21.875,20.9127,2.07205,2.63094,30,1,1,261.18452,40.55
4404,2023-05-27T09:59:26.998,2460091.9162847,762,0,600,1,233741628,1,21.88,20.88975,2.07935,2.64769,30,1,1,253.598,47.75
4405,2023-05-27T10:00:07.001,2460091.9167477,795,0,486,2,233741674,1,21.73,20.77305,2.2186000000000003,2.7449,30,1,1,246.70105,54.95
4406,2023-05-27T10:02:08.998,2460091.9181597,282,0,4201,1,233741815,1,20.490000000000002,20.0328,2.76945,3.040725,30,1,10,272.44354,-24.25
4407,2023-05-27T10:02:50.004,2460091.9186343,333,0,5783,1,233741863,1,20.585,20.19655,2.68715,2.9682,30,1,1,276.64396,-17.05
4408,2023-05-27T10:03:31.000,2460091.9191088,332,0,5700,1,233741910,1,20.41,20.03815,3.1608,3.34721,30,1,1,269.58765,-17.05
4409,2023-05-27T10:04:11.004,2460091.9195718,331,0,6903,1,233741957,1,20.48,20.0426,2.8267499999999997,3.02824,30,1,1,262.55696,-17.05
4410,2023-05-27T10:04:52.000,2460091.9200463,330,0,2787,1,233742004,1,20.685000000000002,20.19055,2.658,2.97352,30,1,0,255.52626,-17.05
4411,2023-05-27T10:05:32.997,2460091.9205208,381,0,1564,1,233742052,1,20.825,20.31355,2.6944999999999997,3.027195,30,1,0,259.41183,-9.85
4412,2023-05-27T10:06:14.003,2460091.9209954,434,0,1930,1,233742099,1,21.07,20.5098,2.51085,2.8884049999999997,30,1,0,270.24,-2.65
4413,2023-05-27T10:06:54.999,2460091.9214699,383,0,2328,1,233742146,1,21.055,20.5062,2.46105,2.8521,30,1,0,273.55117,-9.85
4414,2023-05-27T10:07:35.996,2460091.9219444,435,0,1536,1,233742194,1,21.25,20.6526,2.3258,2.73222,30,1,2,277.33,-2.65
4415,2023-05-27T10:08:17.002,2460091.922419,487,0,1821,1,233742241,1,21.28,20.65895,2.41015,2.808585,30,1,1,281.19311,4.55
4416,2023-05-27T10:08:57.998,2460091.9228935,436,0,3980,1,233742289,1,21.16,20.68705,2.2431,2.6749799999999997,30,1,2,284.38942,-2.65
4417,2023-05-27T10:09:38.002,2460091.9233565,385,0,4567,1,233742335,1,21.075,20.638399999999997,2.254,2.70083,30,1,0,287.65978,-9.85
4418,2023-05-27T10:10:26.999,2460091.9239236,638,0,1910,1,233742392,1,21.45,20.908,2.1391,2.63094,30,1,3,285.77143,26.15
4419,2023-05-27T10:11:08.998,2460091.9244097,539,0,3109,1,233742440,1,21.25,20.7624,2.3019,2.75065,30,1,2,284.87644,11.75
4420,2023-05-27T10:11:50.004,2460091.9248843,589,0,2337,1,233742488,1,21.47,20.896749999999997,2.02215,2.561615,30,1,0,281.65302,18.95
4421,2023-05-27T10:12:29.998,2460091.9253472,637,0,1265,1,233742534,1,21.634999999999998,20.92925,1.95495,2.52061,30,1,3,278.28971,26.15
4422,2023-05-27T10:13:12.999,2460091.9258449,536,0,823,1,233742584,1,21.68,20.9003,1.9684,2.52311,30,1,2,263.95111,11.75
4423,2023-05-27T10:13:53.996,2460091.9263194,484,0,838,1,233742631,1,21.52,20.7757,2.03205,2.56777,30,1,1,260.66778,4.55
4424,2023-05-27T10:14:36.997,2460091.9268171,482,0,513,1,233742681,1,21.55,20.647599999999997,2.09595,2.57269,30,1,0,246.98422,4.55
