739 2 2019-12-14T03:50:49.5 20.5 180
741 2 2019-12-14T03:54:04.6 20.5 180
699 2 2019-12-14T03:57:13.8 20.5 180
652 2 2019-12-14T04:00:26.6 20.5 180
604 2 2019-12-14T04:03:45.0 20.5 180
603 2 2019-12-14T04:06:59.5 20.5 180
553 2 2019-12-14T04:10:08.4 20.5 180
776 2 2019-12-14T04:14:09.5 20.5 180
742 2 2019-12-14T04:17:26.1 20.5 180
458 2 2019-12-14T04:20:51.4 20.5 180
407 2 2019-12-14T04:24:00.6 20.5 180
459 2 2019-12-14T04:27:11.7 20.5 180
408 2 2019-12-14T04:30:20.7 20.5 180
356 2 2019-12-14T04:33:29.6 20.5 180
460 2 2019-12-14T04:36:42.6 20.5 180
778 3 2019-12-14T04:40:10.2 20.5 30
741 1 2019-12-14T04:40:49.9 20.5 30
699 1 2019-12-14T04:41:28.8 20.5 30
698 1 2019-12-14T04:42:09.0 20.5 30
740 1 2019-12-14T04:42:48.1 20.5 30
776 1 2019-12-14T04:43:27.0 20.5 30
739 1 2019-12-14T04:44:06.0 20.5 30
697 1 2019-12-14T04:46:44.2 20.5 30
809 1 2019-12-14T04:55:17.2 20.5 30
777 1 2019-12-14T04:55:56.4 20.5 30
653 1 2019-12-14T04:56:40.5 20.5 30
651 1 2019-12-14T04:57:23.9 20.5 30
652 1 2019-12-14T04:58:03.4 20.5 30
603 1 2019-12-14T04:58:43.7 20.5 30
604 1 2019-12-14T04:59:22.9 20.5 30
553 1 2019-12-14T05:00:03.1 20.5 30
811 3 2019-12-14T05:13:10.8 20.5 30
742 3 2019-12-14T05:13:52.3 20.5 30
812 3 2019-12-14T05:32:00.2 20.5 30
700 1 2019-12-14T05:34:03.7 20.5 30
742 1 2019-12-14T05:34:43.6 20.5 30
778 1 2019-12-14T05:35:22.5 20.5 30
810 1 2019-12-14T05:36:01.5 20.5 30
1842 2 2019-12-14T05:36:40.4 20.5 30
1842 3 2019-12-14T05:37:19.4 20.5 30
1843 2 2019-12-14T05:38:38.6 20.5 30
1843 3 2019-12-14T05:39:17.5 20.5 30
811 1 2019-12-14T05:39:56.4 20.5 30
1815 2 2019-12-14T05:41:15.3 20.5 30
1815 3 2019-12-14T05:41:54.2 20.5 30
411 2 2019-12-14T06:02:44.6 20.5 180
410 2 2019-12-14T06:05:53.9 20.5 180
357 2 2019-12-14T06:09:05.0 20.5 180
408 2 2019-12-14T06:12:13.9 20.5 180
356 2 2019-12-14T06:15:23.0 20.5 180
306 2 2019-12-14T06:18:32.3 20.5 180
359 2 2019-12-14T06:21:46.5 20.5 180
358 2 2019-12-14T06:24:55.7 20.5 180
307 2 2019-12-14T06:28:04.9 20.5 180
409 2 2019-12-14T06:31:16.5 20.5 180
460 2 2019-12-14T06:34:25.5 20.5 180
459 2 2019-12-14T06:37:34.8 20.5 180
458 2 2019-12-14T06:40:44.0 20.5 180
407 2 2019-12-14T06:43:53.0 20.5 180
305 2 2019-12-14T06:47:04.6 20.5 180
256 2 2019-12-14T06:50:13.7 20.5 180
308 2 2019-12-14T06:53:28.2 20.5 180
360 2 2019-12-14T06:56:39.2 20.5 180
777 2 2019-12-14T07:00:35.6 20.5 180
740 2 2019-12-14T07:03:45.2 20.5 180
698 2 2019-12-14T07:06:54.3 20.5 180
739 2 2019-12-14T07:10:03.4 20.5 180
741 2 2019-12-14T07:13:18.6 20.5 180
699 2 2019-12-14T07:16:28.8 20.5 180
652 2 2019-12-14T07:19:41.7 20.5 180
604 2 2019-12-14T07:22:50.7 20.5 180
603 2 2019-12-14T07:26:00.2 20.5 180
553 2 2019-12-14T07:29:09.1 20.5 180
